,Country,Sex,Year,Obesity (%),Region,BMI
2505,Bhutan,Both sexes,2012,5.2 [3.5-7.2],South Asia,5.2
2506,Bhutan,Male,2012,3.7 [1.8-6.4],South Asia,3.7
2507,Bhutan,Female,2012,7.1 [4.2-10.7],South Asia,7.1
2508,Bhutan,Both sexes,2013,5.5 [3.7-7.6],South Asia,5.5
2509,Bhutan,Male,2013,3.9 [2.0-6.8],South Asia,3.9
2510,Bhutan,Female,2013,7.4 [4.5-11.2],South Asia,7.4
2511,Bhutan,Both sexes,2014,5.7 [3.9-8.1],South Asia,5.7
2512,Bhutan,Male,2014,4.2 [2.1-7.3],South Asia,4.2
2513,Bhutan,Female,2014,7.8 [4.7-11.7],South Asia,7.8
2514,Bhutan,Both sexes,2015,6.1 [4.1-8.5],South Asia,6.1
2515,Bhutan,Male,2015,4.4 [2.2-7.7],South Asia,4.4
2516,Bhutan,Female,2015,8.1 [4.9-12.3],South Asia,8.1
2517,Bhutan,Both sexes,2016,6.4 [4.3-9.0],South Asia,6.4
2518,Bhutan,Male,2016,4.7 [2.3-8.2],South Asia,4.7
2519,Bhutan,Female,2016,8.5 [5.1-12.9],South Asia,8.5
9828,India,Both sexes,1975,0.3 [0.2-0.6],South Asia,0.3
9829,India,Male,1975,0.2 [0.1-0.4],South Asia,0.2
9830,India,Female,1975,0.5 [0.2-1.1],South Asia,0.5
9831,India,Both sexes,1976,0.4 [0.2-0.6],South Asia,0.4
9832,India,Male,1976,0.2 [0.1-0.4],South Asia,0.2
9833,India,Female,1976,0.6 [0.2-1.1],South Asia,0.6
9834,India,Both sexes,1977,0.4 [0.2-0.7],South Asia,0.4
9835,India,Male,1977,0.2 [0.1-0.4],South Asia,0.2
9836,India,Female,1977,0.6 [0.3-1.2],South Asia,0.6
9837,India,Both sexes,1978,0.4 [0.2-0.7],South Asia,0.4
9838,India,Male,1978,0.2 [0.1-0.4],South Asia,0.2
9839,India,Female,1978,0.6 [0.3-1.2],South Asia,0.6
9840,India,Both sexes,1979,0.4 [0.3-0.7],South Asia,0.4
9841,India,Male,1979,0.2 [0.1-0.4],South Asia,0.2
9842,India,Female,1979,0.7 [0.3-1.2],South Asia,0.7
9843,India,Both sexes,1980,0.5 [0.3-0.8],South Asia,0.5
9844,India,Male,1980,0.2 [0.1-0.5],South Asia,0.2
9845,India,Female,1980,0.7 [0.4-1.3],South Asia,0.7
9846,India,Both sexes,1981,0.5 [0.3-0.8],South Asia,0.5
9847,India,Male,1981,0.3 [0.1-0.5],South Asia,0.3
9848,India,Female,1981,0.8 [0.4-1.3],South Asia,0.8
9849,India,Both sexes,1982,0.5 [0.3-0.8],South Asia,0.5
9850,India,Male,1982,0.3 [0.1-0.5],South Asia,0.3
9851,India,Female,1982,0.8 [0.4-1.4],South Asia,0.8
9852,India,Both sexes,1983,0.6 [0.4-0.9],South Asia,0.6
9853,India,Male,1983,0.3 [0.1-0.5],South Asia,0.3
9854,India,Female,1983,0.9 [0.5-1.4],South Asia,0.9
9855,India,Both sexes,1984,0.6 [0.4-0.9],South Asia,0.6
9856,India,Male,1984,0.3 [0.2-0.6],South Asia,0.3
9857,India,Female,1984,0.9 [0.5-1.5],South Asia,0.9
9858,India,Both sexes,1985,0.7 [0.4-1.0],South Asia,0.7
9859,India,Male,1985,0.3 [0.2-0.6],South Asia,0.3
9860,India,Female,1985,1.0 [0.6-1.6],South Asia,1.0
9861,India,Both sexes,1986,0.7 [0.5-1.0],South Asia,0.7
9862,India,Male,1986,0.4 [0.2-0.6],South Asia,0.4
9863,India,Female,1986,1.1 [0.6-1.6],South Asia,1.1
9864,India,Both sexes,1987,0.8 [0.5-1.0],South Asia,0.8
9865,India,Male,1987,0.4 [0.2-0.6],South Asia,0.4
9866,India,Female,1987,1.1 [0.7-1.7],South Asia,1.1
9867,India,Both sexes,1988,0.8 [0.6-1.1],South Asia,0.8
9868,India,Male,1988,0.4 [0.2-0.7],South Asia,0.4
9869,India,Female,1988,1.2 [0.8-1.8],South Asia,1.2
9870,India,Both sexes,1989,0.9 [0.6-1.1],South Asia,0.9
9871,India,Male,1989,0.5 [0.3-0.7],South Asia,0.5
9872,India,Female,1989,1.3 [0.8-1.8],South Asia,1.3
9873,India,Both sexes,1990,0.9 [0.7-1.2],South Asia,0.9
9874,India,Male,1990,0.5 [0.3-0.8],South Asia,0.5
9875,India,Female,1990,1.3 [0.9-1.9],South Asia,1.3
9876,India,Both sexes,1991,1.0 [0.7-1.3],South Asia,1.0
9877,India,Male,1991,0.5 [0.3-0.8],South Asia,0.5
9878,India,Female,1991,1.4 [1.0-2.0],South Asia,1.4
9879,India,Both sexes,1992,1.0 [0.8-1.3],South Asia,1.0
9880,India,Male,1992,0.6 [0.4-0.8],South Asia,0.6
9881,India,Female,1992,1.5 [1.0-2.1],South Asia,1.5
9882,India,Both sexes,1993,1.1 [0.8-1.4],South Asia,1.1
9883,India,Male,1993,0.6 [0.4-0.9],South Asia,0.6
9884,India,Female,1993,1.6 [1.1-2.2],South Asia,1.6
9885,India,Both sexes,1994,1.2 [0.9-1.5],South Asia,1.2
9886,India,Male,1994,0.6 [0.4-0.9],South Asia,0.6
9887,India,Female,1994,1.7 [1.2-2.3],South Asia,1.7
9888,India,Both sexes,1995,1.2 [0.9-1.5],South Asia,1.2
9889,India,Male,1995,0.7 [0.5-1.0],South Asia,0.7
9890,India,Female,1995,1.8 [1.3-2.4],South Asia,1.8
9891,India,Both sexes,1996,1.3 [1.0-1.6],South Asia,1.3
9892,India,Male,1996,0.7 [0.5-1.1],South Asia,0.7
9893,India,Female,1996,1.9 [1.4-2.5],South Asia,1.9
9894,India,Both sexes,1997,1.4 [1.1-1.7],South Asia,1.4
9895,India,Male,1997,0.8 [0.5-1.1],South Asia,0.8
9896,India,Female,1997,2.0 [1.5-2.6],South Asia,2.0
9897,India,Both sexes,1998,1.5 [1.2-1.8],South Asia,1.5
9898,India,Male,1998,0.8 [0.6-1.2],South Asia,0.8
9899,India,Female,1998,2.1 [1.6-2.7],South Asia,2.1
9900,India,Both sexes,1999,1.5 [1.2-1.9],South Asia,1.5
9901,India,Male,1999,0.9 [0.6-1.3],South Asia,0.9
9902,India,Female,1999,2.2 [1.7-2.8],South Asia,2.2
9903,India,Both sexes,2000,1.6 [1.3-2.0],South Asia,1.6
9904,India,Male,2000,1.0 [0.7-1.3],South Asia,1.0
9905,India,Female,2000,2.3 [1.8-2.9],South Asia,2.3
9906,India,Both sexes,2001,1.7 [1.4-2.1],South Asia,1.7
9907,India,Male,2001,1.0 [0.7-1.4],South Asia,1.0
9908,India,Female,2001,2.4 [1.9-3.1],South Asia,2.4
9909,India,Both sexes,2002,1.8 [1.5-2.2],South Asia,1.8
9910,India,Male,2002,1.1 [0.8-1.5],South Asia,1.1
9911,India,Female,2002,2.6 [2.0-3.2],South Asia,2.6
9912,India,Both sexes,2003,1.9 [1.6-2.3],South Asia,1.9
9913,India,Male,2003,1.2 [0.9-1.6],South Asia,1.2
9914,India,Female,2003,2.7 [2.1-3.4],South Asia,2.7
9915,India,Both sexes,2004,2.0 [1.7-2.4],South Asia,2.0
9916,India,Male,2004,1.3 [0.9-1.7],South Asia,1.3
9917,India,Female,2004,2.8 [2.2-3.5],South Asia,2.8
9918,India,Both sexes,2005,2.1 [1.8-2.6],South Asia,2.1
9919,India,Male,2005,1.3 [1.0-1.8],South Asia,1.3
9920,India,Female,2005,3.0 [2.3-3.7],South Asia,3.0
9921,India,Both sexes,2006,2.3 [1.9-2.7],South Asia,2.3
9922,India,Male,2006,1.4 [1.1-1.9],South Asia,1.4
9923,India,Female,2006,3.1 [2.4-3.9],South Asia,3.1
9924,India,Both sexes,2007,2.4 [2.0-2.9],South Asia,2.4
9925,India,Male,2007,1.5 [1.1-2.0],South Asia,1.5
9926,India,Female,2007,3.3 [2.6-4.1],South Asia,3.3
9927,India,Both sexes,2008,2.5 [2.1-3.0],South Asia,2.5
9928,India,Male,2008,1.6 [1.2-2.2],South Asia,1.6
9929,India,Female,2008,3.4 [2.7-4.3],South Asia,3.4
9930,India,Both sexes,2009,2.7 [2.2-3.2],South Asia,2.7
9931,India,Male,2009,1.7 [1.3-2.3],South Asia,1.7
9932,India,Female,2009,3.6 [2.8-4.6],South Asia,3.6
9933,India,Both sexes,2010,2.8 [2.3-3.4],South Asia,2.8
9934,India,Male,2010,1.9 [1.3-2.5],South Asia,1.9
9935,India,Female,2010,3.8 [2.9-4.8],South Asia,3.8
9936,India,Both sexes,2011,3.0 [2.4-3.6],South Asia,3.0
9937,India,Male,2011,2.0 [1.4-2.7],South Asia,2.0
9938,India,Female,2011,4.0 [3.0-5.1],South Asia,4.0
9939,India,Both sexes,2012,3.1 [2.5-3.8],South Asia,3.1
9940,India,Male,2012,2.1 [1.5-2.9],South Asia,2.1
9941,India,Female,2012,4.2 [3.1-5.4],South Asia,4.2
9942,India,Both sexes,2013,3.3 [2.6-4.1],South Asia,3.3
9943,India,Male,2013,2.3 [1.5-3.2],South Asia,2.3
9944,India,Female,2013,4.4 [3.2-5.7],South Asia,4.4
9945,India,Both sexes,2014,3.5 [2.7-4.4],South Asia,3.5
9946,India,Male,2014,2.4 [1.6-3.4],South Asia,2.4
9947,India,Female,2014,4.6 [3.3-6.1],South Asia,4.6
9948,India,Both sexes,2015,3.7 [2.9-4.7],South Asia,3.7
9949,India,Male,2015,2.6 [1.7-3.7],South Asia,2.6
9950,India,Female,2015,4.8 [3.5-6.5],South Asia,4.8
9951,India,Both sexes,2016,3.9 [3.0-5.0],South Asia,3.9
9952,India,Male,2016,2.7 [1.7-4.0],South Asia,2.7
9953,India,Female,2016,5.1 [3.6-6.9],South Asia,5.1
13104,Maldives,Both sexes,1975,0.5 [0.2-1.1],South Asia,0.5
13105,Maldives,Male,1975,0.2 [0.0-0.6],South Asia,0.2
13106,Maldives,Female,1975,1.0 [0.3-2.3],South Asia,1.0
13107,Maldives,Both sexes,1976,0.6 [0.2-1.2],South Asia,0.6
13108,Maldives,Male,1976,0.2 [0.1-0.6],South Asia,0.2
13109,Maldives,Female,1976,1.1 [0.3-2.4],South Asia,1.1
13110,Maldives,Both sexes,1977,0.6 [0.3-1.2],South Asia,0.6
13111,Maldives,Male,1977,0.3 [0.1-0.7],South Asia,0.3
13112,Maldives,Female,1977,1.1 [0.4-2.5],South Asia,1.1
13113,Maldives,Both sexes,1978,0.7 [0.3-1.3],South Asia,0.7
13114,Maldives,Male,1978,0.3 [0.1-0.7],South Asia,0.3
13115,Maldives,Female,1978,1.2 [0.4-2.7],South Asia,1.2
13116,Maldives,Both sexes,1979,0.7 [0.3-1.4],South Asia,0.7
13117,Maldives,Male,1979,0.3 [0.1-0.8],South Asia,0.3
13118,Maldives,Female,1979,1.3 [0.5-2.8],South Asia,1.3
13119,Maldives,Both sexes,1980,0.8 [0.4-1.5],South Asia,0.8
13120,Maldives,Male,1980,0.3 [0.1-0.8],South Asia,0.3
13121,Maldives,Female,1980,1.5 [0.6-3.0],South Asia,1.5
13122,Maldives,Both sexes,1981,0.9 [0.4-1.6],South Asia,0.9
13123,Maldives,Male,1981,0.4 [0.1-0.9],South Asia,0.4
13124,Maldives,Female,1981,1.6 [0.7-3.1],South Asia,1.6
13125,Maldives,Both sexes,1982,1.0 [0.5-1.7],South Asia,1.0
13126,Maldives,Male,1982,0.4 [0.1-0.9],South Asia,0.4
13127,Maldives,Female,1982,1.7 [0.7-3.3],South Asia,1.7
13128,Maldives,Both sexes,1983,1.0 [0.5-1.8],South Asia,1.0
13129,Maldives,Male,1983,0.5 [0.1-1.0],South Asia,0.5
13130,Maldives,Female,1983,1.8 [0.8-3.5],South Asia,1.8
13131,Maldives,Both sexes,1984,1.1 [0.6-1.9],South Asia,1.1
13132,Maldives,Male,1984,0.5 [0.2-1.1],South Asia,0.5
13133,Maldives,Female,1984,2.0 [0.9-3.7],South Asia,2.0
13134,Maldives,Both sexes,1985,1.2 [0.7-2.0],South Asia,1.2
13135,Maldives,Male,1985,0.5 [0.2-1.2],South Asia,0.5
13136,Maldives,Female,1985,2.1 [1.0-3.8],South Asia,2.1
13137,Maldives,Both sexes,1986,1.3 [0.7-2.1],South Asia,1.3
13138,Maldives,Male,1986,0.6 [0.2-1.2],South Asia,0.6
13139,Maldives,Female,1986,2.2 [1.1-4.0],South Asia,2.2
13140,Maldives,Both sexes,1987,1.4 [0.8-2.3],South Asia,1.4
13141,Maldives,Male,1987,0.6 [0.2-1.3],South Asia,0.6
13142,Maldives,Female,1987,2.4 [1.2-4.2],South Asia,2.4
13143,Maldives,Both sexes,1988,1.5 [0.8-2.4],South Asia,1.5
13144,Maldives,Male,1988,0.7 [0.2-1.4],South Asia,0.7
13145,Maldives,Female,1988,2.5 [1.3-4.4],South Asia,2.5
13146,Maldives,Both sexes,1989,1.6 [0.9-2.5],South Asia,1.6
13147,Maldives,Male,1989,0.7 [0.3-1.5],South Asia,0.7
13148,Maldives,Female,1989,2.7 [1.4-4.6],South Asia,2.7
13149,Maldives,Both sexes,1990,1.7 [1.0-2.7],South Asia,1.7
13150,Maldives,Male,1990,0.8 [0.3-1.6],South Asia,0.8
13151,Maldives,Female,1990,2.8 [1.4-4.9],South Asia,2.8
13152,Maldives,Both sexes,1991,1.8 [1.1-2.8],South Asia,1.8
13153,Maldives,Male,1991,0.8 [0.3-1.7],South Asia,0.8
13154,Maldives,Female,1991,2.9 [1.6-5.0],South Asia,2.9
13155,Maldives,Both sexes,1992,1.9 [1.1-2.9],South Asia,1.9
13156,Maldives,Male,1992,0.9 [0.4-1.8],South Asia,0.9
13157,Maldives,Female,1992,3.1 [1.7-5.2],South Asia,3.1
13158,Maldives,Both sexes,1993,2.0 [1.2-3.1],South Asia,2.0
13159,Maldives,Male,1993,0.9 [0.4-1.9],South Asia,0.9
13160,Maldives,Female,1993,3.2 [1.8-5.4],South Asia,3.2
13161,Maldives,Both sexes,1994,2.1 [1.3-3.2],South Asia,2.1
13162,Maldives,Male,1994,1.0 [0.4-2.0],South Asia,1.0
13163,Maldives,Female,1994,3.4 [1.9-5.6],South Asia,3.4
13164,Maldives,Both sexes,1995,2.2 [1.4-3.4],South Asia,2.2
13165,Maldives,Male,1995,1.1 [0.5-2.1],South Asia,1.1
13166,Maldives,Female,1995,3.6 [2.0-5.8],South Asia,3.6
13167,Maldives,Both sexes,1996,2.4 [1.5-3.5],South Asia,2.4
13168,Maldives,Male,1996,1.2 [0.5-2.2],South Asia,1.2
13169,Maldives,Female,1996,3.7 [2.1-6.1],South Asia,3.7
13170,Maldives,Both sexes,1997,2.5 [1.6-3.7],South Asia,2.5
13171,Maldives,Male,1997,1.2 [0.5-2.3],South Asia,1.2
13172,Maldives,Female,1997,3.9 [2.3-6.3],South Asia,3.9
13173,Maldives,Both sexes,1998,2.6 [1.7-3.9],South Asia,2.6
13174,Maldives,Male,1998,1.3 [0.6-2.5],South Asia,1.3
13175,Maldives,Female,1998,4.1 [2.4-6.6],South Asia,4.1
13176,Maldives,Both sexes,1999,2.8 [1.8-4.1],South Asia,2.8
13177,Maldives,Male,1999,1.4 [0.7-2.6],South Asia,1.4
13178,Maldives,Female,1999,4.3 [2.6-6.9],South Asia,4.3
13179,Maldives,Both sexes,2000,3.0 [2.0-4.3],South Asia,3.0
13180,Maldives,Male,2000,1.5 [0.7-2.8],South Asia,1.5
13181,Maldives,Female,2000,4.6 [2.7-7.1],South Asia,4.6
13182,Maldives,Both sexes,2001,3.2 [2.1-4.6],South Asia,3.2
13183,Maldives,Male,2001,1.6 [0.8-3.0],South Asia,1.6
13184,Maldives,Female,2001,4.8 [2.9-7.5],South Asia,4.8
13185,Maldives,Both sexes,2002,3.4 [2.3-4.8],South Asia,3.4
13186,Maldives,Male,2002,1.8 [0.9-3.2],South Asia,1.8
13187,Maldives,Female,2002,5.1 [3.1-7.8],South Asia,5.1
13188,Maldives,Both sexes,2003,3.6 [2.5-5.1],South Asia,3.6
13189,Maldives,Male,2003,1.9 [1.0-3.4],South Asia,1.9
13190,Maldives,Female,2003,5.4 [3.4-8.2],South Asia,5.4
13191,Maldives,Both sexes,2004,3.9 [2.7-5.5],South Asia,3.9
13192,Maldives,Male,2004,2.1 [1.1-3.7],South Asia,2.1
13193,Maldives,Female,2004,5.8 [3.6-8.7],South Asia,5.8
13194,Maldives,Both sexes,2005,4.2 [2.9-5.8],South Asia,4.2
13195,Maldives,Male,2005,2.3 [1.2-4.0],South Asia,2.3
13196,Maldives,Female,2005,6.1 [3.9-9.2],South Asia,6.1
13197,Maldives,Both sexes,2006,4.5 [3.1-6.2],South Asia,4.5
13198,Maldives,Male,2006,2.5 [1.3-4.3],South Asia,2.5
13199,Maldives,Female,2006,6.5 [4.2-9.7],South Asia,6.5
13200,Maldives,Both sexes,2007,4.8 [3.4-6.6],South Asia,4.8
13201,Maldives,Male,2007,2.8 [1.5-4.7],South Asia,2.8
13202,Maldives,Female,2007,6.9 [4.5-10.2],South Asia,6.9
13203,Maldives,Both sexes,2008,5.2 [3.7-7.1],South Asia,5.2
13204,Maldives,Male,2008,3.0 [1.6-5.1],South Asia,3.0
13205,Maldives,Female,2008,7.4 [4.8-10.8],South Asia,7.4
13206,Maldives,Both sexes,2009,5.5 [4.0-7.6],South Asia,5.5
13207,Maldives,Male,2009,3.3 [1.8-5.5],South Asia,3.3
13208,Maldives,Female,2009,7.8 [5.1-11.4],South Asia,7.8
13209,Maldives,Both sexes,2010,5.9 [4.2-8.1],South Asia,5.9
13210,Maldives,Male,2010,3.6 [2.0-6.0],South Asia,3.6
13211,Maldives,Female,2010,8.3 [5.5-12.0],South Asia,8.3
13212,Maldives,Both sexes,2011,6.3 [4.5-8.6],South Asia,6.3
13213,Maldives,Male,2011,3.9 [2.1-6.5],South Asia,3.9
13214,Maldives,Female,2011,8.8 [5.8-12.7],South Asia,8.8
13215,Maldives,Both sexes,2012,6.7 [4.9-9.2],South Asia,6.7
13216,Maldives,Male,2012,4.3 [2.3-7.1],South Asia,4.3
13217,Maldives,Female,2012,9.3 [6.1-13.4],South Asia,9.3
13218,Maldives,Both sexes,2013,7.2 [5.2-9.8],South Asia,7.2
13219,Maldives,Male,2013,4.6 [2.5-7.7],South Asia,4.6
13220,Maldives,Female,2013,9.8 [6.4-14.1],South Asia,9.8
13221,Maldives,Both sexes,2014,7.6 [5.5-10.4],South Asia,7.6
13222,Maldives,Male,2014,5.0 [2.7-8.3],South Asia,5.0
13223,Maldives,Female,2014,10.3 [6.7-14.9],South Asia,10.3
13224,Maldives,Both sexes,2015,8.1 [5.8-11.1],South Asia,8.1
13225,Maldives,Male,2015,5.4 [3.0-9.0],South Asia,5.4
13226,Maldives,Female,2015,10.8 [7.0-15.7],South Asia,10.8
13227,Maldives,Both sexes,2016,8.6 [6.1-11.8],South Asia,8.6
13228,Maldives,Male,2016,5.8 [3.2-9.7],South Asia,5.8
13229,Maldives,Female,2016,11.4 [7.4-16.6],South Asia,11.4
15120,Nepal,Both sexes,1975,0.3 [0.1-0.6],South Asia,0.3
15121,Nepal,Male,1975,0.1 [0.0-0.4],South Asia,0.1
15122,Nepal,Female,1975,0.4 [0.1-1.2],South Asia,0.4
15123,Nepal,Both sexes,1976,0.3 [0.1-0.7],South Asia,0.3
15124,Nepal,Male,1976,0.2 [0.0-0.5],South Asia,0.2
15125,Nepal,Female,1976,0.5 [0.1-1.2],South Asia,0.5
15126,Nepal,Both sexes,1977,0.3 [0.1-0.7],South Asia,0.3
15127,Nepal,Male,1977,0.2 [0.0-0.5],South Asia,0.2
15128,Nepal,Female,1977,0.5 [0.2-1.2],South Asia,0.5
15129,Nepal,Both sexes,1978,0.4 [0.1-0.7],South Asia,0.4
15130,Nepal,Male,1978,0.2 [0.0-0.5],South Asia,0.2
15131,Nepal,Female,1978,0.5 [0.2-1.2],South Asia,0.5
15132,Nepal,Both sexes,1979,0.4 [0.2-0.8],South Asia,0.4
15133,Nepal,Male,1979,0.2 [0.1-0.5],South Asia,0.2
15134,Nepal,Female,1979,0.6 [0.2-1.3],South Asia,0.6
15135,Nepal,Both sexes,1980,0.4 [0.2-0.8],South Asia,0.4
15136,Nepal,Male,1980,0.2 [0.1-0.5],South Asia,0.2
15137,Nepal,Female,1980,0.6 [0.2-1.3],South Asia,0.6
15138,Nepal,Both sexes,1981,0.4 [0.2-0.8],South Asia,0.4
15139,Nepal,Male,1981,0.2 [0.1-0.6],South Asia,0.2
15140,Nepal,Female,1981,0.6 [0.2-1.4],South Asia,0.6
15141,Nepal,Both sexes,1982,0.5 [0.2-0.9],South Asia,0.5
15142,Nepal,Male,1982,0.2 [0.1-0.6],South Asia,0.2
15143,Nepal,Female,1982,0.7 [0.3-1.4],South Asia,0.7
15144,Nepal,Both sexes,1983,0.5 [0.2-0.9],South Asia,0.5
15145,Nepal,Male,1983,0.3 [0.1-0.6],South Asia,0.3
15146,Nepal,Female,1983,0.7 [0.3-1.5],South Asia,0.7
15147,Nepal,Both sexes,1984,0.5 [0.3-1.0],South Asia,0.5
15148,Nepal,Male,1984,0.3 [0.1-0.6],South Asia,0.3
15149,Nepal,Female,1984,0.8 [0.3-1.6],South Asia,0.8
15150,Nepal,Both sexes,1985,0.6 [0.3-1.0],South Asia,0.6
15151,Nepal,Male,1985,0.3 [0.1-0.7],South Asia,0.3
15152,Nepal,Female,1985,0.8 [0.4-1.6],South Asia,0.8
15153,Nepal,Both sexes,1986,0.6 [0.3-1.0],South Asia,0.6
15154,Nepal,Male,1986,0.3 [0.1-0.7],South Asia,0.3
15155,Nepal,Female,1986,0.9 [0.4-1.7],South Asia,0.9
15156,Nepal,Both sexes,1987,0.7 [0.4-1.1],South Asia,0.7
15157,Nepal,Male,1987,0.4 [0.1-0.8],South Asia,0.4
15158,Nepal,Female,1987,0.9 [0.4-1.8],South Asia,0.9
15159,Nepal,Both sexes,1988,0.7 [0.4-1.2],South Asia,0.7
15160,Nepal,Male,1988,0.4 [0.1-0.8],South Asia,0.4
15161,Nepal,Female,1988,1.0 [0.5-1.9],South Asia,1.0
15162,Nepal,Both sexes,1989,0.8 [0.4-1.2],South Asia,0.8
15163,Nepal,Male,1989,0.4 [0.2-0.8],South Asia,0.4
15164,Nepal,Female,1989,1.1 [0.5-1.9],South Asia,1.1
15165,Nepal,Both sexes,1990,0.8 [0.5-1.3],South Asia,0.8
15166,Nepal,Male,1990,0.4 [0.2-0.9],South Asia,0.4
15167,Nepal,Female,1990,1.1 [0.6-2.0],South Asia,1.1
15168,Nepal,Both sexes,1991,0.9 [0.5-1.3],South Asia,0.9
15169,Nepal,Male,1991,0.5 [0.2-1.0],South Asia,0.5
15170,Nepal,Female,1991,1.2 [0.6-2.2],South Asia,1.2
15171,Nepal,Both sexes,1992,0.9 [0.5-1.4],South Asia,0.9
15172,Nepal,Male,1992,0.5 [0.2-1.0],South Asia,0.5
15173,Nepal,Female,1992,1.3 [0.7-2.3],South Asia,1.3
15174,Nepal,Both sexes,1993,1.0 [0.6-1.5],South Asia,1.0
15175,Nepal,Male,1993,0.5 [0.2-1.1],South Asia,0.5
15176,Nepal,Female,1993,1.4 [0.7-2.4],South Asia,1.4
15177,Nepal,Both sexes,1994,1.0 [0.6-1.6],South Asia,1.0
15178,Nepal,Male,1994,0.6 [0.3-1.1],South Asia,0.6
15179,Nepal,Female,1994,1.5 [0.8-2.5],South Asia,1.5
15180,Nepal,Both sexes,1995,1.1 [0.7-1.7],South Asia,1.1
15181,Nepal,Male,1995,0.6 [0.3-1.2],South Asia,0.6
15182,Nepal,Female,1995,1.6 [0.9-2.6],South Asia,1.6
15183,Nepal,Both sexes,1996,1.2 [0.8-1.8],South Asia,1.2
15184,Nepal,Male,1996,0.7 [0.3-1.3],South Asia,0.7
15185,Nepal,Female,1996,1.7 [1.0-2.7],South Asia,1.7
15186,Nepal,Both sexes,1997,1.3 [0.8-1.9],South Asia,1.3
15187,Nepal,Male,1997,0.7 [0.3-1.4],South Asia,0.7
15188,Nepal,Female,1997,1.8 [1.0-2.9],South Asia,1.8
15189,Nepal,Both sexes,1998,1.4 [0.9-2.0],South Asia,1.4
15190,Nepal,Male,1998,0.8 [0.4-1.5],South Asia,0.8
15191,Nepal,Female,1998,1.9 [1.1-3.0],South Asia,1.9
15192,Nepal,Both sexes,1999,1.5 [1.0-2.1],South Asia,1.5
15193,Nepal,Male,1999,0.9 [0.4-1.5],South Asia,0.9
15194,Nepal,Female,1999,2.0 [1.2-3.2],South Asia,2.0
15195,Nepal,Both sexes,2000,1.6 [1.0-2.2],South Asia,1.6
15196,Nepal,Male,2000,0.9 [0.5-1.6],South Asia,0.9
15197,Nepal,Female,2000,2.2 [1.3-3.3],South Asia,2.2
15198,Nepal,Both sexes,2001,1.7 [1.1-2.3],South Asia,1.7
15199,Nepal,Male,2001,1.0 [0.5-1.7],South Asia,1.0
15200,Nepal,Female,2001,2.3 [1.4-3.5],South Asia,2.3
15201,Nepal,Both sexes,2002,1.8 [1.2-2.5],South Asia,1.8
15202,Nepal,Male,2002,1.1 [0.5-1.9],South Asia,1.1
15203,Nepal,Female,2002,2.5 [1.6-3.7],South Asia,2.5
15204,Nepal,Both sexes,2003,1.9 [1.3-2.6],South Asia,1.9
15205,Nepal,Male,2003,1.1 [0.6-2.0],South Asia,1.1
15206,Nepal,Female,2003,2.6 [1.7-3.9],South Asia,2.6
15207,Nepal,Both sexes,2004,2.0 [1.4-2.8],South Asia,2.0
15208,Nepal,Male,2004,1.2 [0.6-2.1],South Asia,1.2
15209,Nepal,Female,2004,2.8 [1.8-4.1],South Asia,2.8
15210,Nepal,Both sexes,2005,2.1 [1.5-2.9],South Asia,2.1
15211,Nepal,Male,2005,1.3 [0.7-2.2],South Asia,1.3
15212,Nepal,Female,2005,3.0 [1.9-4.3],South Asia,3.0
15213,Nepal,Both sexes,2006,2.3 [1.6-3.1],South Asia,2.3
15214,Nepal,Male,2006,1.4 [0.8-2.4],South Asia,1.4
15215,Nepal,Female,2006,3.1 [2.0-4.5],South Asia,3.1
15216,Nepal,Both sexes,2007,2.4 [1.7-3.3],South Asia,2.4
15217,Nepal,Male,2007,1.5 [0.8-2.5],South Asia,1.5
15218,Nepal,Female,2007,3.3 [2.2-4.8],South Asia,3.3
15219,Nepal,Both sexes,2008,2.6 [1.8-3.5],South Asia,2.6
15220,Nepal,Male,2008,1.6 [0.9-2.7],South Asia,1.6
15221,Nepal,Female,2008,3.5 [2.3-5.0],South Asia,3.5
15222,Nepal,Both sexes,2009,2.7 [2.0-3.7],South Asia,2.7
15223,Nepal,Male,2009,1.7 [0.9-2.8],South Asia,1.7
15224,Nepal,Female,2009,3.7 [2.4-5.3],South Asia,3.7
15225,Nepal,Both sexes,2010,2.9 [2.1-3.9],South Asia,2.9
15226,Nepal,Male,2010,1.8 [1.0-3.0],South Asia,1.8
15227,Nepal,Female,2010,3.9 [2.6-5.6],South Asia,3.9
15228,Nepal,Both sexes,2011,3.1 [2.2-4.1],South Asia,3.1
15229,Nepal,Male,2011,2.0 [1.0-3.2],South Asia,2.0
15230,Nepal,Female,2011,4.1 [2.7-5.9],South Asia,4.1
15231,Nepal,Both sexes,2012,3.3 [2.3-4.4],South Asia,3.3
15232,Nepal,Male,2012,2.1 [1.1-3.4],South Asia,2.1
15233,Nepal,Female,2012,4.4 [2.8-6.3],South Asia,4.4
15234,Nepal,Both sexes,2013,3.5 [2.4-4.7],South Asia,3.5
15235,Nepal,Male,2013,2.2 [1.2-3.7],South Asia,2.2
15236,Nepal,Female,2013,4.6 [3.0-6.7],South Asia,4.6
15237,Nepal,Both sexes,2014,3.7 [2.6-5.0],South Asia,3.7
15238,Nepal,Male,2014,2.4 [1.2-3.9],South Asia,2.4
15239,Nepal,Female,2014,4.9 [3.1-7.1],South Asia,4.9
